,text_surronding
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15768,arriva à la porte de son appartement où il pénétra
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15771,porte de son appartement où il pénétra presque aussitôt .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15790,"formule , j' avais suivi le général . Il se"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15793,avais suivi le général . Il se jeta tout botté
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15821,en acajou moiré ; puis il sonna . Un valet
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15839,il présenté quelqu' un pendant mon absence ? — Personne
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15845,"absence ? — Personne , général . — A merveille"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15851,. — A merveille . Je craignais que cette ennuyeuse
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15866,. ne fût venue pour me recommander encore son neveu
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15929,n' est pas comme de mon temps ! N' arrive
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15935,temps ! N' arrive pas général qui le veut .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15964,. Voilà le langage que je tiens à la comtesse
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15980,toutes les fois qu' elle m' importune . . .
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_15987,. . . qu' elle me fatigue avec ses demandes
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16036,n' avez plus rien à me dire . Obéissant humblement
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16064,"trouvait son maître . Quand le général fut seul ,"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16069,"le général fut seul , il se rapprocha de son"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16073,", il se rapprocha de son bureau , prit une"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16076,"rapprocha de son bureau , prit une feuille de papier"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16084,"de papier à lettre , disposa des enveloppes , delà"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16095,"et un cachet , puis il sortit du tiroir une"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16102,du tiroir une plume qu' il trempa dans l' encrier
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16116,venu de s' instruire . Je me plaçai sur le
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16123,plaçai sur le collet brodé du général qui se mit
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16125,le collet brodé du général qui se mit à écrire
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16132,mit à écrire . En me penchant du côté de
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16137,"me penchant du côté de son épaule droite , je"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16141,"de son épaule droite , je pus lire les lignes"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16159,"« Monsieur Vilmorin , Si vous avez quelques nouveautés en"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16173,"pétunias à fleurs doubles , je vous prie de songer"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16174,"à fleurs doubles , je vous prie de songer à"
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16179,vous prie de songer à moi . Vous auriez l'
Poisle-Desgranges-Joseph_Roman-d-une-mouche_<m'-618>_16181,de songer à moi . Vous auriez l' obligeance de
