,text_surronding
Delly_Le-violon-du-tzigane_<elle-263>_8756,"! Tenez , voici pour vous remettre tout à fait"
Delly_Le-violon-du-tzigane_<elle-263>_8765,fait de la peur que vous a causée mon cheval
Delly_Le-violon-du-tzigane_<elle-263>_8784,or et la tendit à l' enfant . Mirka devint
Delly_Le-violon-du-tzigane_<elle-263>_8787,tendit à l' enfant . Mirka devint pourpre et fît
Delly_Le-violon-du-tzigane_<elle-263>_8791,. Mirka devint pourpre et fît de la main un
Delly_Le-violon-du-tzigane_<elle-263>_8803,"refus . – Non , je ne veux pas d'"
Delly_Le-violon-du-tzigane_<elle-263>_8810,"veux pas d' argent , je ne suis pas une"
Delly_Le-violon-du-tzigane_<elle-263>_8818,"pas une mendiante , dit - elle en redressant sa"
Delly_Le-violon-du-tzigane_<elle-263>_8822,dit - elle en redressant sa petite tête brune .
Delly_Le-violon-du-tzigane_<elle-263>_8860,"! J' ai enfin trouvé ce phénomène , cette merveille"
Delly_Le-violon-du-tzigane_<elle-263>_8863,"enfin trouvé ce phénomène , cette merveille ! Et cela"
Delly_Le-violon-du-tzigane_<elle-263>_8869,"merveille ! Et cela chez une enfant misérable , alors"
Delly_Le-violon-du-tzigane_<elle-263>_8916,sur la sombre chevelure de la petite fille qui le
Delly_Le-violon-du-tzigane_<elle-263>_8919,chevelure de la petite fille qui le regardait sans comprendre
Delly_Le-violon-du-tzigane_<elle-263>_8934,". – Comment t' appelles - tu , enfant qui"
Delly_Le-violon-du-tzigane_<elle-263>_8937,"t' appelles - tu , enfant qui dédaigne cet or"
Delly_Le-violon-du-tzigane_<elle-263>_8938,"appelles - tu , enfant qui dédaigne cet or pour"
Delly_Le-violon-du-tzigane_<elle-263>_8951,"prodigue bassesses et crimes ?– Mirka , monsieur . –"
Delly_Le-violon-du-tzigane_<elle-263>_8956,"Mirka , monsieur . – Mirka ? . . ."
Delly_Le-violon-du-tzigane_<elle-263>_8965,. De quel pays es - tu ?– Je suis
Delly_Le-violon-du-tzigane_<elle-263>_8968,pays es - tu ?– Je suis bohémienne . Et
Delly_Le-violon-du-tzigane_<elle-263>_8989,". . Eh bien , petite bohémienne aux yeux couleur"
Delly_Le-violon-du-tzigane_<elle-263>_8997,"yeux couleur de nuit , je te remercie d' avoir"
Delly_Le-violon-du-tzigane_<elle-263>_8998,"couleur de nuit , je te remercie d' avoir refusé"
Delly_Le-violon-du-tzigane_<elle-263>_9006,"avoir refusé ce que je t' offrais , car tu"
Delly_Le-violon-du-tzigane_<elle-263>_9010,"je t' offrais , car tu m' as fait un"
Delly_Le-violon-du-tzigane_<elle-263>_9020,plaisir immense . Qui est cette enfant ? Où habite
Delly_Le-violon-du-tzigane_<elle-263>_9027,? Où habite - t - elle ? demanda -
Delly_Le-violon-du-tzigane_<elle-263>_9039,il en se tournant vers Anna . – C' est
Delly_Le-violon-du-tzigane_<elle-263>_9042,tournant vers Anna . – C' est une pauvre petite
Delly_Le-violon-du-tzigane_<elle-263>_9044,Anna . – C' est une pauvre petite créature recueillie
Delly_Le-violon-du-tzigane_<elle-263>_9064,"Rosdorf . – Ah ! tu es de Rosdorf ,"
Delly_Le-violon-du-tzigane_<elle-263>_9069,"tu es de Rosdorf , Mirka ! Nous devons y"
