,text_surronding
Daudet-Alphonse_L-Immortel_<Paul-3741>_68495,"violemment : « Si vous m' aimez , Maria -"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68498,"Si vous m' aimez , Maria - Antonia , laissez"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68502,", Maria - Antonia , laissez - moi partir ;"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68503,"Maria - Antonia , laissez - moi partir ; j'"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68507,laissez - moi partir ; j' ai mon existence à
Daudet-Alphonse_L-Immortel_<Paul-3741>_68509,moi partir ; j' ai mon existence à faire et
Daudet-Alphonse_L-Immortel_<Paul-3741>_68520,des miens … On ne me pardonnerait pas de l'
Daudet-Alphonse_L-Immortel_<Paul-3741>_68527,pas de l' accepter d' une femme qui n' est
Daudet-Alphonse_L-Immortel_<Paul-3741>_68529,l' accepter d' une femme qui n' est pas ma
Daudet-Alphonse_L-Immortel_<Paul-3741>_68533,"femme qui n' est pas ma femme , qui ne"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68536,"est pas ma femme , qui ne le sera jamais"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68543,"le sera jamais . » Elle comprit , ferma les"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68546,". » Elle comprit , ferma les yeux comme devant"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68626,foule silencieuse qui rôdait . Elle se leva frissonnante :
Daudet-Alphonse_L-Immortel_<Paul-3741>_68639,"froid , rentrons . » Son sacrifice était fait ."
Daudet-Alphonse_L-Immortel_<Paul-3741>_68644,"Son sacrifice était fait . Elle en mourrait , sans"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68660,verrait pas cet abaissement de la duchesse Padovani en Madame
Daudet-Alphonse_L-Immortel_<Paul-3741>_68669,"Madame Paul Astier , épousant son architecte . Paul ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68672,", épousant son architecte . Paul , tout le soir"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68683,"s' occupa sans affectation de son départ , donna des"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68686,"affectation de son départ , donna des ordres pour ses"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68690,", donna des ordres pour ses malles , des pourboires"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68699,"pourboires princiers au service , s' informa des heures de"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68709,"train , toujours libre de lui , causeur , sans"
