,text_surronding
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233357,"prendre quelque repos , mais il secoua la tête en"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233374,", et quand le reporter lui offrit ses soins :«"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233384,"Ils sont inutiles , répondit - il , mes heures"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233387,", répondit - il , mes heures sont comptées ."
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233425,", Tippo - Saïb . Son père , dès l'"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233435,"âge de dix ans , l' envoya en Europe ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233442,"en Europe , afin qu' il y reçût une éducation"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233454,dans la secrète intention qu' il pût lutter un jour
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233467,"égales , avec ceux qu' il considérait comme les oppresseurs"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233473,considérait comme les oppresseurs de son pays . De dix
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233483,"ans à trente ans , le prince Dakkar , supérieurement"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233515,"lettres , dans les arts il poussa ses études haut"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233517,dans les arts il poussa ses études haut et loin
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233523,études haut et loin . Le prince Dakkar voyagea dans
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233532,dans toute l' Europe . Sa naissance et sa fortune
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233535,Europe . Sa naissance et sa fortune le faisaient rechercher
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233537,"Sa naissance et sa fortune le faisaient rechercher , mais"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233547,les séductions du monde ne l' attirèrent jamais . Jeune
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233555,". Jeune et beau , il demeura sérieux , sombre"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233576,ressentiment rivé au cœur . Le prince Dakkar haïssait .
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233581,Le prince Dakkar haïssait . Il haïssait le seul pays
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233587,haïssait le seul pays où il n' avait jamais voulu
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233600,", la seule nation dont il refusa constamment les avances"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233606,refusa constamment les avances : il haïssait l' Angleterre et
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233620,sur plus d' un point il l' admirait . C'
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233627,admirait . C' est que cet indien résumait en lui
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233631,que cet indien résumait en lui toutes les haines farouches
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233653,grâce chez l' envahi . Le fils de l' un
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233675,"nominalement assurer la servitude , ce prince , de la"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233701,ayant l' inéluctable amour de son poétique pays chargé des
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233710,"des chaînes anglaises , ne voulut jamais poser le pied"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233730,Inde devait son asservissement . Le prince Dakkar devint un
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233760,", un homme d' état qui se forma au milieu"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233774,"Aux yeux de ceux qui l' observaient incomplètement , il"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233778,"qui l' observaient incomplètement , il passait peut - être"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233828,"n' en était rien . Cet artiste , ce savant"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233834,"artiste , ce savant , cet homme était resté indien"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233856,indien par l' espoir qu' il nourrissait de pouvoir revendiquer
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233866,"un jour les droits de son pays , d' en"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233883,"son indépendance . Aussi , le prince Dakkar revint -"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233887,", le prince Dakkar revint - il au Bundelkund dans"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233896,dans l' année 1849 . Il se maria avec une
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233913,le sien aux malheurs de sa patrie . Il en
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233916,malheurs de sa patrie . Il en eut deux enfants
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233922,en eut deux enfants qu' il chérissait . Mais le
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233931,le bonheur domestique ne pouvait lui faire oublier l' asservissement
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233940,asservissement de l' Inde . Il attendait une occasion .
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233965,sur les populations indoues . Le prince Dakkar emprunta la
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233974,la voix des mécontents . Il fit passer dans leur
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233984,esprit toute la haine qu' il éprouvait contre l' étranger
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_233990,éprouvait contre l' étranger . Il parcourut non seulement les
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234014,à l' administration anglaise . Il rappela les grands jours
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234045,révolte des cipayes éclata . Le prince Dakkar en fut
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234053,en fut l' âme . Il organisa l' immense soulèvement
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234059,organisa l' immense soulèvement . Il mit ses talents et
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234061,immense soulèvement . Il mit ses talents et ses richesses
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234064,Il mit ses talents et ses richesses au service de
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234072,service de cette cause . Il paya de sa personne
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234075,cause . Il paya de sa personne ; il se
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234078,paya de sa personne ; il se battit au premier
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234085,battit au premier rang ; il risqua sa vie comme
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234087,premier rang ; il risqua sa vie comme le plus
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234105,pour affranchir leur pays ; il fut blessé dix fois
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234115,en vingt rencontres et n' avait pu trouver la mort
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234187,- uni . Le nom du prince Dakkar fut illustre
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234194,Dakkar fut illustre alors . Le héros qui le portait
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234196,illustre alors . Le héros qui le portait ne se
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234197,alors . Le héros qui le portait ne se cacha
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234204,ne se cacha pas et lutta ouvertement . Sa tête
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234207,pas et lutta ouvertement . Sa tête fut mise à
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234217,"prix , et , s' il ne se rencontra pas"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234225,"rencontra pas un traître pour la livrer , son père"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234228,"traître pour la livrer , son père , sa mère"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234231,"livrer , son père , sa mère , sa femme"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234234,"père , sa mère , sa femme , ses enfants"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234237,"mère , sa femme , ses enfants payèrent pour lui"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234241,", ses enfants payèrent pour lui avant même qu' il"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234245,pour lui avant même qu' il pût connaître les dangers
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234254,dangers qu' à cause de lui ils couraient … Le
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234312,"étroite de l' Angleterre . Le prince Dakkar , qui"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234316,". Le prince Dakkar , qui n' avait pu mourir"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234365,"à jamais le fuir , il réalisa les débris de"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234370,"il réalisa les débris de sa fortune , réunit une"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234373,"débris de sa fortune , réunit une vingtaine de ses"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234377,", réunit une vingtaine de ses plus fidèles compagnons ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234392,tous disparurent . Où donc le prince Dakkar avait -
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234396,donc le prince Dakkar avait - il été chercher cette
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234403,été chercher cette indépendance que lui refusait la terre habitée
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234423,", où nul ne pouvait le suivre . À l'"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234441,Une île déserte du Pacifique lui servit à établir ses
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234445,"Pacifique lui servit à établir ses chantiers , et ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234460,- marin fut construit sur ses plans . L' électricité
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234477,"seront connus un jour , il avait su utiliser l'"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234488,"force mécanique , et qu' il puisait à d' intarissables"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234502,"à toutes les nécessités de son appareil flottant , comme"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234567,", suffit amplement aux besoins du prince et de son"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234571,"besoins du prince et de son équipage , – et"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234581,"ce fut l' accomplissement de son plus vif désir ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234587,"plus vif désir , puisqu' il ne voulait plus avoir"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234598,communication avec la terre . Il nomma son appareil sous
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234600,la terre . Il nomma son appareil sous - marin
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234608,"- marin le Nautilus , il s' appela le capitaine"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234616,"le capitaine Nemo , et il disparut sous les mers"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234627,"Pendant bien des années , le capitaine visita tous les"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234647,"de l' univers habité , il recueillit dans ces mondes"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234674,"par les galions espagnols , lui fournirent une mine inépuisable"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234682,"mine inépuisable de richesses dont il disposa toujours , et"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234710,"soulèvement des Candiotes , que le capitaine Nemo aida ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234725,"conditions . . Enfin , il n' avait eu ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234736,"longtemps , aucune communication avec ses semblables , quand ,"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234754,trois hommes furent jetés à son bord . C' étaient
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234803,"Abraham - Lincoln , qui lui donnait la chasse ."
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234808,lui donnait la chasse . Le capitaine Nemo apprit de
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234816,"apprit de ce professeur que le Nautilus , tantôt pris"
Verne-Jules_L-Ile-Mysterieuse_<Cyrus Smith-11444>_234844,"un équipage de pirates , était poursuivi sur toutes les"
