,text_surronding
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_36993,"sûr , monsieur . Demandez - lui . — C'"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37025,"c' est la vérité , tonton . — Vous voyez"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37028,"vérité , tonton . — Vous voyez bien , monsieur"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37032,"— Vous voyez bien , monsieur , que j' ai"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37035,"bien , monsieur , que j' ai raison . Cette"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37044,"Cette fois - ci , je prenais un ton doucereux"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37053,"doucereux , parlementaire , et j' en avais honte ,"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37061,"honte , mais ce sujet me tenait trop à cœur"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37071,"et pour en parler , je cherchais , par tous"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37081,"les moyens , à vaincre mes difficultés d' élocution ."
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37104,"caressait le chien . Il m' observait , son mégot"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37129,"ce regard absorbé . — Vous , vous pensez vraiment"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37131,"absorbé . — Vous , vous pensez vraiment que c'"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37148,"beau métier du monde , monsieur . — Eh bien"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37154,". — Eh bien , j' espère que tu y"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37164,"arriveras , a - t - il dit gravement à"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37185,qu' une autre … — Victor me donnera de bons
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37193,"de bons conseils , hein Victor ? Elle m' adressait"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37196,", hein Victor ? Elle m' adressait un regard tendre"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37205,tendre et ironique . — Vous avez vu qu' elle
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37217,la Coupe Houligant ? ai - je demandé à l'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37221,ai - je demandé à l' oncle . Hein ?
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37228,. Hein ? — Ça m' a fait un coup
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37235,"fait un coup , quand j' ai lu le journal"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37242,lu le journal . — Il a hésité un instant
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37250,"un instant : — Dites - moi , c' est"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37272,"servir de tremplin , ai - je déclaré en essuyant"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37277,- je déclaré en essuyant mon monocle . Il nous
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37280,en essuyant mon monocle . Il nous a proposé de
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37289,de boire le café . J' ai pris place sur
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37302,bleuâtre tandis qu' Yvonne et lui débarrassaient la table .
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37320,couverts dans la cuisine . Il faisait couler de l'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37333,chien s' était endormi à mes pieds . Je revois
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37336,endormi à mes pieds . Je revois cette salle à
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37363,", lierre et oiseaux ( je suis incapable de dire"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37429,un sous - bois et j' admirais la manière dont
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37506,même temps qu' Yvonne . Je me sentais bien .
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37511,Je me sentais bien . J' aurais voulu que la
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37522,se prolongeât indéfiniment pour que je puisse observer pendant des
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37560,"de la chanson , que je n' ose plus reprendre"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37565,"je n' ose plus reprendre moi - même , parce"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37572,"même , parce qu' il me rappellerait l' instant si"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37579,l' instant si précieux que j' ai vécu . Il
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37594,"canapé , à côté de moi . Cherchant à poursuivre"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37602,"à poursuivre la conversation , je lui désignai le tableau"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37689,"type , mon frère … J' allais formuler une question"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37733,. Yvonne se glissait entre moi et le bras du
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37744,et posait sa tête contre mon épaule . L' oncle
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37779,délicatement entre ses dents et je savais d' avance qu'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37812,mâchait jamais sa nourriture . Je n' avais pas remarqué
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_37966,"sommes levés , Yvonne et moi . Le chien nous"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38023,"fois , si bien que j' avais à l' esprit"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38099,"rouge à lèvres . Et moi , sous cette lumière"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38105,", sous cette lumière , je me sentais inondé d'"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38141,donnait sur la nationale puisque j' ai entendu le bruit
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38226,le rebord du sommier et m' a dit : —
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38273,a quitté la chambre . J' ai scruté les murs
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38341,femmes s' encombraient encore . J' ai ouvert l' armoire
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38369,Qu' est - ce que tu cherches ? m' a
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38372,ce que tu cherches ? m' a - t -
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38391,Elle plissait les yeux . J' ai repéré un petit
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38402,au fond du placard . Je l' ai pris et
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38407,Je l' ai pris et me suis assis par terre
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38408,"l' ai pris et me suis assis par terre ,"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38428,son menton au creux de mon épaule et m' a
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38431,creux de mon épaule et m' a soufflé dans le
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38438,soufflé dans le cou . J' ai ouvert le cartable
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38481,et aussi de cire – me semblait - il .
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38512,hasards et quels détours étais - je à côté d'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38563,quelques minutes d' intervalle . Je me suis levé et
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38575,"la demi - pénombre , j' ai vu qu' Yvonne"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38628,"un ennui hautain . Quand je suis passé , il"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38661,"milieu de l' escalier , je l' ai entendu bâiller"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38680,tombait de l' ampoule et m' engourdissait . Par la
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38735,"dans le fauteuil . Quand je suis entré , il"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38745,a tourné la tête vers moi : — Ça va
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38786,"… Ça va ? Il me regardait , le sourire"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38812,prendre en cliché . Il m' a tendu le paquet
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38820,le paquet de Royales . J' ai gratté quatre allumettes
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38831,"sans succès . Enfin , j' ai obtenu une flamme"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38837,ai obtenu une flamme que j' ai approchée précautionneusement du
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38848,de la cigarette . Et j' ai aspiré . J'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38852,Et j' ai aspiré . J' avais l' impression de
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38864,"la première fois . Il m' épiait , les sourcils"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38872,les sourcils froncés . — Vous n' êtes pas un
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38879,"êtes pas un manuel , vous , a - t"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38893,un grand sérieux . — Je le regrette . —
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38904,"pourquoi , mon vieux ? Vous croyez que c' est"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38931,"donner des satisfactions , ai - je dit . —"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38957,automobile … Mais il ne m' écoutait plus . La
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38981,suisses à la fois et je me demandais quelle était
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_38995,"prononcé cette phrase qu' il m' arrive encore , après"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39010,répéter à voix haute quand je me promène seul :
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39052,"bouton du poste et comme je n' osais intervenir ,"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39057,"je n' osais intervenir , j' entendais un grésillement continu"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39125,"une gentille fille , ai - je répondu . Il"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39130,- je répondu . Il m' a fixé droit dans
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39143,"avec intérêt , comme si je venais de dire quelque"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39160,nous marchions un peu ? m' a - t -
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39168,t - il proposé . J' ai des fourmis dans
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39189,porte - fenêtre . — Vous n' avez pas peur
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39196,avez pas peur ? Il me désignait de la main
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39230,". — Comme ça , vous visiterez le garage …"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39238,garage … À peine avais - je mis le pied
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39251,cet immense espace noir que j' ai respiré une odeur
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39261,"d' essence , odeur qui m' a toujours ému –"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39268,toujours ému – sans que je parvienne à savoir pour
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39300,tablette de chocolat . Il m' avait pris le bras
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39379,"mais très attachante , ai - je dit . Et"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39385,je dit . Et dans mon effort pour prononcer une
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39393,"prononcer une phrase intelligible , j' avais un timbre haut"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39426,"de s' épancher , il me serrait le bras ."
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39439,beaucoup à son père … Mon frère était une tête
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39452,avancions droit devant nous . Je m' habituais peu à
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39489,Il alluma une cigarette . Je ne le voyais plus
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39500,", et , comme il m' avait lâché le bras"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39506,"avait lâché le bras , je me guidais au bout"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39521,Il accéléra le pas et je craignis de le perdre
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39529,le perdre . — Je vous dis tout cela parce
