,text_surronding
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27329,ne songeais pas à prélever mon déjeuner sur cette chasse
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27337,"cette chasse plantureuse , car je m' étais régalé avant"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27356,", et d' ailleurs , je redoutais fort les corrections"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27364,les corrections de Metek . Je me promettais de rentrer
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27378,une charge de gibier et je redoublais d' ardeur pour
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27390,succès complet . Cette ardeur me perdit . Je me
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27393,Cette ardeur me perdit . Je me hasardai sur un
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27421,s' y risquer . Mais j' avais le pied sûr
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27427,"avais le pied sûr , je regardais sans éprouver le"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27444,"creusait au - dessous de moi , et je m'"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27447,"dessous de moi , et je m' installai , avec"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27467,"excellent . En effet , je pris deux auks ,"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27473,"pris deux auks , que je tuai et que je"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27477,que je tuai et que je mis en réserve dans
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27482,je mis en réserve dans mon capuchon . J' allais
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27485,réserve dans mon capuchon . J' allais en saisir un
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27497,quand le glaçon sur lequel je posais le pied se
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27504,le pied se brisa ; je fus précipité d' une
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27519,. On comprendra difficilement comment je ne fus pas tué
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27551,"lieu de tomber perpendiculairement , je roulai sur une pente"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27569,mais où l' épaisseur de mes vêtements de fourrure amortissait
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27606,commençait seulement à fondre . Je fus déposé sur cette
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27628,"graves blessures . Néanmoins , je restai quelques instants étourdi"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27650,"lieu , la souffrance que me causaient mes nombreuses contusions"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27652,la souffrance que me causaient mes nombreuses contusions ne tardèrent
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27659,contusions ne tardèrent pas à me ranimer ; et tout
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27666,"; et tout content de me retrouver en vie ,"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27676,"après cette effroyable chute , je cherchai à m' aider"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27681,je cherchai à m' aider moi - même . J'
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27685,aider moi - même . J' eus quelque peine à
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27700,de neige fondante ; il me semblait que j' avais
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27703,; il me semblait que j' avais tous les membres
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27712,"membres rompus ; mais , j' étais dur au mal"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27732,"atteignant le terrain solide , je ruisselais d' eau ,"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27747,"se changer en glaçons sur moi . Comme , endolori"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27755,", endolori et boiteux , je me préparais à regagner"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27763,"à regagner les huttes , je constatai un malheur cent"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27782,"manche du filet , que je n' avais pas lâché"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27788,n' avais pas lâché dans ma chute et qui sans
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27797,sans doute avait contribué à me préserver d' un choc
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27833,"il faut se rappeler que mon pays , si privilégié"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27900,de filet que l' on m' avait confié et qui
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27949,un désastre public . Quand j' eus réfléchi à la
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27959,"portée de cet accident , je fus pris d' un"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27967,d' un véritable désespoir et je me mis à pleurer
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27977,". De quel front , moi qui avais été comblé"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27978,"De quel front , moi qui avais été comblé de"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_27988,"tant d' éloges , oserais - je me présenter devant"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28004,malheur ? Les hommes allaient m' accabler d' injures et
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28014,de reproches ; les femmes me refuseraient le morceau de
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28024,phoque ou de poisson que mon insatiable estomac réclamait toujours
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28034,avec tant d' avidité . Je deviendrais l' ennemi commun
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28047,"de la peuplade . Et mon précepteur , le redoutable"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28059,que ferait - il quand je lui rapporterais son manche
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28077,- il pas capable de me tuer sur - le
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28090,d' inventer quelque torture pour me punir de ma maladresse
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28093,torture pour me punir de ma maladresse de mon imprévoyance
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28096,punir de ma maladresse de mon imprévoyance ? Ces pensées
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28101,"mon imprévoyance ? Ces pensées m' obsédèrent si cruellement ,"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28107,"obsédèrent si cruellement , que je résolus de ne pas"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28125,la vaste contrée déserte qui m' environnait . Ce parti
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28157,". D' ailleurs , comment me procurer de la nourriture"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28163,procurer de la nourriture ? Je n' avais pas de
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28182,même de couteau ; toute ma richesse consistait dans ce
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28198,"de manche , ne pouvait m' être d' aucun secours"
