,text_surronding
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78383,"force qui le jetait vers elle , s' appuya des"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78385,"le jetait vers elle , s' appuya des deux paumes"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78397,", à la table . Il était juste en face"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78414,"du jardin éclairait en plein son visage , ses joues"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78417,"en plein son visage , ses joues creuses et velues"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78423,"joues creuses et velues , ses yeux brillants qui regardaient"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78428,ses yeux brillants qui regardaient Sandrine . Un long moment
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78433,"Sandrine . Un long moment son émotion le suffoqua ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78435,"Un long moment son émotion le suffoqua , trop poignante"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78441,"suffoqua , trop poignante . Il avait vu , au"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78485,sont en classe ? demanda - t - il .
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78487,classe ? demanda - t - il . Sandrine fit
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78490,- t - il . Sandrine fit signe que oui
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78496,fit signe que oui . Il murmura :— C' est
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78503,:— C' est bon . Je les attendrai revenir …
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78509,"les attendrai revenir … Et il ajouta , la voix"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78520,":— … A moins que tu ne voules pas ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78525,"tu ne voules pas , Sandine . Alors , Sandrine"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78529,", Sandine . Alors , Sandrine tendit les bras et"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78534,Sandrine tendit les bras et elle se mit presque à
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78545,:— Pardon ! Pardon ! Je ne pouvais pas croire
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78551,ne pouvais pas croire que tu avais tant pâti !
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78557,avais tant pâti ! Comme te voilà ! On ne
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78566,"ne se figure pas … Tu étais si loin ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78577,"rien dire , comme si tu avais voulu , le"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78581,"si tu avais voulu , le premier , qu' on"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78586,"le premier , qu' on t' oublie . Et tous"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78598,"étaient là , toujours à me parler contre toi ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78601,"toujours à me parler contre toi , à m' expliquer"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78604,"parler contre toi , à m' expliquer le mal que"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78609,m' expliquer le mal que tu nous avais fait :
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78615,nous avais fait : « Vous avez eu de la
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78628,"y en a , à votre place … Mais vous"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78632,à votre place … Mais vous ne voyez donc pas
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78664,de rien ? » Ils me redisaient toutes mes peines
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78667,"» Ils me redisaient toutes mes peines , et de"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78675,et de chacune c' est toi qui étais cause .
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78682,"étais cause . Ah ! Raboliot , c' est pourtant"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78693,"! Comment ne les aurais - je pas crus ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78704,c' est vrai ? Et te voilà . Et je
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78708,Et te voilà . Et je ne sais déjà plus
