,text_surronding
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20231,"du ciel . Angoissé , le nageur se retourna ,"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20290,Prends une pirogue ! » Térii oublia tous les tapu
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20308,"être , habitait là . Il saisit une pierre ."
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20366,grotte sont plus forts que tes cailloux … Voici ma
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20370,que tes cailloux … Voici ma parole : la grotte
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20398,"après un silence : « Va - t' en ,"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20403,"Va - t' en , toi ! Va - t'"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20410,"Va - t' en , toi ! je me change"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20412,"t' en , toi ! je me change en pierre"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20419,change en pierre … » Térii regagna le sentier .
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20426,"le sentier . Rêveur , il essuyait dans l' herbe"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20431,il essuyait dans l' herbe ses pieds chargés de fange
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20438,chargés de fange . Puis il reprit sa route dans
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20440,fange . Puis il reprit sa route dans la grande
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20451,. Tétua cheminait toujours à son côté ; et le
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20546,voix entendue sonnait encore à ses oreilles . †† Des
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20557,"nombreuses avaient fui , et Térii n' osait plus reprendre"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20567,", auprès des sacrificateurs , sa place au maraè ."
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20572,sa place au maraè . Il ne s' aventurait plus
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20583,"allées nocturnes , et ne franchissait même pas sans effroi"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20591,sans effroi le seuil de sa demeure . Tous les
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20597,demeure . Tous les jours il se désappointait . Ses
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20601,jours il se désappointait . Ses rêves ambitieux : l'
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20623,triomphale à ces terrasses dont il frôlait à peine les
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20637,cela s' était enfui de son espoir en même temps
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20648,"les mots rebelles échappaient à ses lèvres , sur la"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20659,- du - récitant ! Il sentait un autre homme
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20666,"un autre homme surgir en lui , et se lamenter"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20674,se lamenter sans cesse : un homme malheureux et las
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20682,"et las . Auparavant , ses peines , il les"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20685,"Auparavant , ses peines , il les recouvrait de pensera"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20706,d' elles - mêmes en son esprit . Maintenant son
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20710,en son esprit . Maintenant son chagrin était plus tenace
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20716,"chagrin était plus tenace , ses regrets constants . Il"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20720,", ses regrets constants . Il ne pouvait plus les"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20745,"Mais ces regrets pesaient sur lui , le harcelaient et"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20747,"regrets pesaient sur lui , le harcelaient et s' enfonçaient"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20754,et s' enfonçaient jusque dans ses entrailles . Il sursautait
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20757,jusque dans ses entrailles . Il sursautait durant le temps
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20772,"obscurité trop grande , et retournait , en quête de"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20780,"quête de rêves apaisants , sa tête douloureuse sur le"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20789,le coussin de bois qui lui meurtrissait la nuque .
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20797,"nuque . Le jour , il languissait , appesanti ,"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20817,"- dessus tout la crainte lui vint que Pomaré ,"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20823,"vint que Pomaré , dont il avait irrité l' orgueil"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20836,"histoire des Ancêtres , ne lui dépêchât , par son"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20858,"victimes . Alors , on l' assommerait à l' improviste"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20870,"coup de massue , et son corps , traîné par"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20903,"d' un assoupissement équivoque , il retrouvait sa tristesse assise"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20905,"assoupissement équivoque , il retrouvait sa tristesse assise au bord"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20911,tristesse assise au bord de sa natte et plus fidèle
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_20920,fidèle qu' une épouse . Il s' indignait qu' elle
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21059,"est fou » , songeait Térii , « de vouloir"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21097,- mêmes ! » Et il s' efforçait d' imaginer
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21114,"d' autres épreuves , dont il sortirait , cette fois"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21123,"fois , triomphant . Mais il retombait plus lourdement dans"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21133,le dépit du passé . Il y décelait la malfaisance
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21148,: leurs dieux avaient surpris ses menées : ils accablaient
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21153,ses menées : ils accablaient l' incantateur ! Des échos
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21158,l' incantateur ! Des échos le hantaient aussi de sa
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21162,"échos le hantaient aussi de sa rencontre , sous la"
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21176,inspiré de Oro . « Je me change en pierre
Segalen-Victor_Les-Immemoriaux_<L' un d' eux-1205>_21188,avait proclamé la voix . Térii se souvint que les
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49765,"toujours son épouse chérie . Elle apparut devant lui ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49791,Aüté balbutiait très vite : elle était là ! malgré
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49813,"de la peine ! — Eréna , souriant à demi"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49821,"à demi , entourait de son bras le jeune homme"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49827,bras le jeune homme survenu elle ne savait pas très
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49836,"très bien comment , et subissait avec patience les reproches"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49853,", s' écartait . Alors elle espéra des coups …"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49861,"coups … Non . Il la regardait gravement , avec"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49877,", encore : – « Tu m' avais promis de"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49886,"de ne pas venir , petite Eréna chérie … Pourquoi"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49892,Eréna chérie … Pourquoi es - tu venue … Comment
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49898,tu venue … Comment es - tu venue … Tu
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49902,es - tu venue … Tu es mouillée … Comme
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49907,Tu es mouillée … Comme tu as été méchante .
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49918,qu' est - ce que tu as fait ici ?
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49923,tu as fait ici ? Tu n' as pas dansé
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49943,petites filles … Oh ! tu es toute mouillée !
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49950,"toute mouillée ! » II la pressait doucement , la"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49954,"II la pressait doucement , la voyant tremblante un peu"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_49984,"leurs deux corps approchés . Eréna se cambra , membre"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50011,". Les yeux attachés sur elle , il tordait en"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50031,"emplis de paillettes poisseuses . La fille se taisait ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50044,: qu' avait pu deviner son amant ? Peut -
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50094,"qu' ils demandaient , et son père , très drôle"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50101,", très drôle ! et sa tapa défaite . Surtout"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50107,"tapa défaite . Surtout , elle tâchait à tenir éveillées"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50112,"elle tâchait à tenir éveillées ses paupières étonnamment pesantes ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50130,plus difficile . Le bateau lui parut soudain se mettre
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50139,mettre à l' envers . Elle serra son amant qui
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50141,l' envers . Elle serra son amant qui lui rendit
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50144,Elle serra son amant qui lui rendit son étreinte .
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50146,son amant qui lui rendit son étreinte . Des matelots
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50164,pour un bol de boisson l' avait caressée à loisir
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50178,: – « Allons ! tu es une bonne fille
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50180,« Allons ! tu es une bonne fille . Tu
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50184,es une bonne fille . Tu reviendras demain ? »
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50189,"Tu reviendras demain ? » Aüté sursauta , et voulut"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50193,"» Aüté sursauta , et voulut s' enfuir en entraînant"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50198,voulut s' enfuir en entraînant son amie . Mais le
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50225,"deux bouches se touchaient , il sentit l' haleine trouble"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50231,sentit l' haleine trouble ; il vit les lèvres frissonner
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50244,jolis yeux noirs — qu' il appelait si tendrement «
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50266,"roulant leurs couronnes blanches . Il la souleva violemment ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50267,"leurs couronnes blanches . Il la souleva violemment , la"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50271,"Il la souleva violemment , la tenant dressée comme on"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50280,on tient un cadavre . Elle se cramponnait sur l'
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50287,cramponnait sur l' échelle . Il l' arracha avec rudesse
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50288,sur l' échelle . Il l' arracha avec rudesse et
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50293,l' arracha avec rudesse et l' étendit au fond d'
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50294,arracha avec rudesse et l' étendit au fond d' une
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50305,". A demi relevée , elle pesait de sa poitrine"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50308,"relevée , elle pesait de sa poitrine sur les genoux"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50314,"poitrine sur les genoux d' Aüté , et disait ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50317,"genoux d' Aüté , et disait , d' une voix"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50326,voix entrecoupée : – « Mon cher petit tané chéri
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50394,"en liesse . Soudain , le voyageur songea : qu'"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50422,"? L' île changée ? Il considéra longuement , en"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50441,plaisir souillant sur tous . Il vit la baie se
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50452,de torches ; près de lui s' offrir des femmes
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50472,amoncelaient sur le pont . Il reprit : – «
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50480,"– « Quoi donc avais - je pu rêver ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50499,"changé du tout ! » II respira fortement , et"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50507,", et , rassuré , se remit à boire ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50508,"et , rassuré , se remit à boire , à"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50525,". LES BAPTISÉS MAIS DÈS SON RÉVEIL , le lendemain"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50531,"RÉVEIL , le lendemain , Térii sentit sa bouche nauséeuse"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50533,"le lendemain , Térii sentit sa bouche nauséeuse , son"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50537,"sentit sa bouche nauséeuse , son visage tour à tour"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50546,"tour suintant et sec , ses membres engourdis , ses"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50550,", ses membres engourdis , ses entrailles vides . Il"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50554,", ses entrailles vides . Il se prit à déplorer"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50655,dessus le firmament ! » Térii dit ces paroles à
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50669,le faré de Rébéka devenu son propre faré . La
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50699,cacha point sa tristesse : Térii était bien l' ignorant
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50702,"tristesse : Térii était bien l' ignorant , l' aveugle"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50710,"l' aveugle , le païen que ses discours avaient déjà"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50720,"dénoncé . Il importait de lui dessiller les yeux ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50726,"dessiller les yeux , de l' instruire , de le"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50730,"de l' instruire , de le guider . Lui -"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50733,", de le guider . Lui - même , Samuéla"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50744,"aidé par le Seigneur , le mènerait dans la voie"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50751,dans la voie véritable . Térii n' osait pas répliquer
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50757,n' osait pas répliquer : son oubli néfaste pesait donc
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50764,"néfaste pesait donc toujours sur lui ! toujours , puisque"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50769,"lui ! toujours , puisque ses compagnons , des femmes"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50784,"parmi les manants , pouvaient l' insulter en lui jetant"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50787,", pouvaient l' insulter en lui jetant tous ces vocables"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50794,tous ces vocables obscurs … Il dit ! – «
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50805,autres haèré - po que moi ont perdu les mots
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50850,"« A dire vrai , Térii , ton esprit est"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50852,"dire vrai , Térii , ton esprit est brouillé par"
