,text_surronding
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5287,prendre demain le thé chez moi avec Fabienne et me
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5291,chez moi avec Fabienne et me laisses - tu acheter
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5293,avec Fabienne et me laisses - tu acheter mes gâteaux
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5296,me laisses - tu acheter mes gâteaux ? Tu ne
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5299,tu acheter mes gâteaux ? Tu ne lui en as
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5307,en as jamais parlé . Je viens de la rencontrer
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5321,pas libre . Pourquoi recules - tu devant tes rendez
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5324,"Pourquoi recules - tu devant tes rendez - vous ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5351,en aurons tous assez . Il saisit un journal et
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5357,saisit un journal et le froisse violemment . Son geste
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5360,et le froisse violemment . Son geste était sans doute
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5368,"sans doute naturel , mais il ne parut point l'"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5375,parut point l' être . J' ai déjà remarqué qu'
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5380,J' ai déjà remarqué qu' Étienne n' était pas à
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5401,qui exclut la plaisanterie . Il ne sait pas être
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5408,sait pas être triste ; il ne sait pas être
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5419,"; avec un savant , il est gêné comme un"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5432,"un savant en deuil , il ne saurait où se"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5439,saurait où se réfugier : il ne sait pas se
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5449,mettre en colère . — Tu veux tuer tout le
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5456,"tuer tout le monde , jeune homme , et tu"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5460,", jeune homme , et tu ne tues rien …"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5471,"était la première fois que je le jugeais ainsi ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5472,"la première fois que je le jugeais ainsi , mais"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5478,"jugeais ainsi , mais il me semblait , tant mes"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5482,"il me semblait , tant mes phrases étaient nettes et"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5489,étaient nettes et décidées que je les eusse préparées depuis
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5496,eusse préparées depuis longtemps . Lui qui me paraissait autrefois
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5497,préparées depuis longtemps . Lui qui me paraissait autrefois si
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5498,depuis longtemps . Lui qui me paraissait autrefois si un
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5511,"par une formule unique , mes yeux le décomposaient tout"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5513,"formule unique , mes yeux le décomposaient tout à coup"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5521,"à coup , grâce à je ne sais quel prisme"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5533,"mille défauts . Dédaigneux , il se leva . —"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5541,". — Au revoir , tu n' as rien à"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5553,— À ajouter … ? J' ai à ajouter le
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5560,à ajouter le principal . J' ai à t' expliquer
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5563,principal . J' ai à t' expliquer ton existence .
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5565,J' ai à t' expliquer ton existence . La paresse
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5570,ton existence . La paresse te tient et ne te
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5574,paresse te tient et ne te lâchera plus . Tu
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5578,ne te lâchera plus . Tu n' as jamais rien
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5586,"jamais rien appris , et tu n' apprendras jamais rien"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5592,n' apprendras jamais rien . Tu sais juste assez de
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5607,ceux qui le citent . Tu sais juste assez de
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5626,une douce ironie . Comme tu n' es pas assez
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5637,"pour ne rien faire , ta paresse est de la"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5645,de la lâcheté . Elle te gagnera des femmes ;
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5658,", c' est fini . Je te laisse les femmes"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5659,c' est fini . Je te laisse les femmes et
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5673,- t - en ! Tu reviendras quand tu sauras
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5676,en ! Tu reviendras quand tu sauras travailler … Depuis
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5684,"… Depuis un moment , je sentais qu' il n'"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5687,"moment , je sentais qu' il n' avait qu' un"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5694,avait qu' un mot à me répondre pour parer tous
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5699,me répondre pour parer tous mes reproches . Que signifiait
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5705,reproches . Que signifiait chez moi cet accès de rigorisme
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5713,"de rigorisme , alors que je méritais justement , à"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5726,", les mêmes reproches . Je suis paresseux . Je"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5730,". Je suis paresseux . Je mens aussi , sans"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5742,obligé . Tant pis pour moi si je déteste paresse
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5744,Tant pis pour moi si je déteste paresse et mensonge
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5754,chez les autres . Et j' ai en tout cas
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5762,tout cas un défaut qu' il n' a point :
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5767,il n' a point : je prends plaisir à l'
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5771,: je prends plaisir à l' humilier . Il y
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5783,mot pour remettre au point mon indignation . Il n'
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5798,"mais tout autre ne pourra m' atteindre . Moi ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5801,"ne pourra m' atteindre . Moi , je me le"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5803,"m' atteindre . Moi , je me le répondrais sûrement"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5809,me le répondrais sûrement ; Étienne est assez peu clairvoyant
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5817,peu clairvoyant . Savoir s' il allait le trouver ?
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5819,. Savoir s' il allait le trouver ? Il le
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5822,il allait le trouver ? Il le trouva : —
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5823,allait le trouver ? Il le trouva : — Égoïste
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5830,": — Égoïste , fit - il … Et il"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5834,"fit - il … Et il sortit , tranquille ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5844,un peu trop tranquille . Il ne voulait certes pas
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5864,air la fit claquer : il doit être vexé d'
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5876,paraître en colère . Alors j' étais égoïste et personne
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5882,étais égoïste et personne ne me le disait ? Ceux
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5888,le disait ? Ceux qui m' appellent de ce beau
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5895,de ce beau nom ne m' ont pas vu dans
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5900,"m' ont pas vu dans mon lit , à mon"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5904,"dans mon lit , à mon réveil , maintenant ."
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_5909,"mon réveil , maintenant . Je viens d' ouvrir les"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6001,"bien coupables . Égoïste ! Je me sacrifierais , à"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6026,un mandarin inconnu . Tous mes droits sur le monde
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6040,", sur les femmes , je vous les abandonne ."
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6046,vous les abandonne . Emportez mes livres . Mon argent
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6049,. Emportez mes livres . Mon argent est au fond
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6058,"fond du troisième tiroir de ma commode , dans une"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6073,Prenez - le . Ne me laissez que le portrait
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6085,"de Sainte - Sombre , je dois aller la voir"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6094,voir aujourd' hui . Et je vais être beau !
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6099,je vais être beau ! J' ai dormi sur le
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6116,le coiffeur . Où est ma glace ? À quoi
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6122,"glace ? À quoi ressemblé - je , ce matin"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6129,", ce matin ? — Votre visage est dur et"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6136,"est dur et dédaigneux , me disait un jour Dolly"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6142,"disait un jour Dolly . Vos yeux sont humbles ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6153,", innocents . Infortuné , Monsieur , celui qui ne"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6158,"Monsieur , celui qui ne vous regarde qu' aux prunelles"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6165,qu' aux prunelles . Voyons vos lèvres . Je lui
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6168,. Voyons vos lèvres . Je lui souriais . —
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6173,Je lui souriais . — Vous n' y ferez rien
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6179,"n' y ferez rien , Jacques . Elles restent méchantes"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6194,"en longueur . Et sur votre front , par contre"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6216,visite elle s' entraînait à me trouver plus inhumain .
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6222,trouver plus inhumain . — Vous n' aimiez pas à
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6233,"les petits oiseaux , dans votre enfance , ou les"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6240,", ou les chats ? Vous ne découpiez pas les"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6247,découpiez pas les personnages de vos albums pour les mutiler
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6259,"brûler ? … Oh ! Jacques , ne me regardez"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6270,ainsi . À qui ressemblez - vous qui avait un
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6272,À qui ressemblez - vous qui avait un nez pareil
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6290,"Sforza . Au fond , j' étais vexé , car"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6295,"j' étais vexé , car je me croyais tendre ."
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6301,me croyais tendre . Jamais je ne refusais un sou
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6311,à un mendiant . Jamais je ne me dérobais aux
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6338,"perdu s' était réfugié sur mon paillasson , je lui"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6341,"réfugié sur mon paillasson , je lui fis donner ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6377,un bifteck . Mais surtout j' éprouvais une émotion infinie
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6426,"petites bourgeoises qui ont remarqué mon regard , du haut"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6445,yeux tournent leur visage et me le laissent une minute
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6474,allées et de venues dont j' ignorerai toujours l' intimité
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6480,ignorerai toujours l' intimité . J' avais aussi la passion
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6499,imprécis . Un mot abstrait me donnait je ne sais
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6501,Un mot abstrait me donnait je ne sais quel vertige
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6513,"nom seul du Jour , je le sentais onduler silencieusement"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6535,"nom seul du Mois , je le voyais s' échafauder"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6551,"Jeudis et ses Dimanches . Je voyais les Saisons ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6566,", dormir par dortoirs . J' avais pour le monde"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6592,"contre , à mesure que j' examinais mes amis ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6594,"à mesure que j' examinais mes amis , que l'"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6600,"amis , que l' univers me semblait peuplé de fantoches"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6614,des manies les rongeaient et m' éloignaient d' eux .
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6712,suivait les grands enterrements . Je connus aussi des poètes
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6735,"lycée , d' ailleurs , j' avais divisé mes camarades"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6738,"ailleurs , j' avais divisé mes camarades en deux groupes"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6748,": dans le premier , je rangeais ceux qui me"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6752,", je rangeais ceux qui me paraissaient avoir ce ressort"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6771,classe . Dans le second je parquais tous les autres
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6782,"Pour ceux - ci , je ne faisais jamais de"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6789,faisais jamais de frais . Je causais avec eux le
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6798,le plus économiquement possible et mes maîtres s' inquiétaient de
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6803,mes maîtres s' inquiétaient de me voir si souvent isolé
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6817,jour le professeur de philosophie m' appela après la classe
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6824,"après la classe , et me garda près de sa"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6859,"borné et enthousiaste . — Jacques , me dit -"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6861,"enthousiaste . — Jacques , me dit - il ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6868,"- il , je suis votre directeur de conscience ."
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6881,Qu' est - ce qui vous intéresse dans la vie
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6887,intéresse dans la vie ? Je me taisais . —
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6895,. — La plupart de vos camarades savent ce qu'
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6934,"il a des idées . Vous , Jacques , que"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6936,"des idées . Vous , Jacques , que désirez -"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6940,", Jacques , que désirez - vous ? Je n'"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6943,que désirez - vous ? Je n' avais aucun désir
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6952,désir sur commande . — Vous viendrez déjeuner après -
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6977,de trouver quelque sens à votre vie … Et il
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_6985,Et il est inutile que vous cherchiez de mille côtés
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7074,", la poitrine élargie , mon professeur accueillait sans discrétion"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7090,ridicule de cet homme qui m' ouvrait ainsi son cœur
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7096,"ouvrait ainsi son cœur , je le sentais plus que"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7104,plus que personne . Mais je sentais aussi sa bonté
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7112,"sa bonté , et si j' avais eu un secret"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7127,- être lui en aurais - je fait l' aumône
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7137,", peut - être ! Je cherchai . Je n'"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7140,être ! Je cherchai . Je n' en trouvai point
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7164,côtés . Que mon expérience vous serve . Fabriquez -
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7186,que deux motifs capables de vous inspirer : Voyez d'
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7203,Puis … et puis … vous avez dix - sept
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7238,"soir , vers minuit , je me glissai hors de"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7243,je me glissai hors de mon lit et quittai le
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7246,hors de mon lit et quittai le dortoir . Je
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7250,et quittai le dortoir . Je m' étendis à plat
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7273,bœuf . Des prairies silencieuses me mettaient de plain pied
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7387,signifiait ce calme infini qui me versait un chagrin si
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7396,si perfide ? Tout cela me disait : Dors .
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7403,: Dors . Tout cela me disait : Veille .
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7412,". Le jour vint et j' étais moins désœuvré ,"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7436,côté de l' amour . Je regardai du côté de
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7475,"élèves des Maristes , et mon ami Restel en était"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7489,déjà remis une lettre où j' exprimai le désir de
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7500,présenter quelques respectueux hommages . J' avais hésité à mettre
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7521,". Tout le jour , je m' appliquai donc à"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7534,". Mais il manquait à ma pensée , comme jadis"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7540,"pensée , comme jadis à mon billet , ce qui"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7549,qui appelle les réponses . Je n' étais pas plus
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7556,"étais pas plus triste , je n' étais pas plus"
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7566,joyeux . Restel consentit à me prêter pour l' après
Giraudoux-Jean_L-ecole-des-indifferents_<m'-229>_7602,armes sur une panoplie . J' étais effrayé de cette
