,text_surronding
Renard-Jules_Bucoliques_<BERTHE I-1126>_32244,"Non , ma fille . BERTHE Alors , tu dormais"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32247,"fille . BERTHE Alors , tu dormais à fond de"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32255,fond de train . V BERTHE Est - ce qu'
Renard-Jules_Bucoliques_<BERTHE I-1126>_32277,"ne vaut une maman . BERTHE , elle s' éloigne"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32279,"une maman . BERTHE , elle s' éloigne , réfléchit"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32283,", elle s' éloigne , réfléchit et revient . Mais"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32285,"s' éloigne , réfléchit et revient . Mais mille tantes"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32317,"ne vaut une maman . BERTHE Fichtre , madame !"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32320,"maman . BERTHE Fichtre , madame ! VI LA MAMAN"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32323,"Fichtre , madame ! VI LA MAMAN Quoi , cela"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32334,"le ferait rien , si j' étais morte ? BERTHE"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32338,"si j' étais morte ? BERTHE Non , si tu"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32342,"? BERTHE Non , si tu n' étais pas morte"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32349,étais pas morte longtemps . LA MAMAN Tu serais contente
Renard-Jules_Bucoliques_<BERTHE I-1126>_32351,"morte longtemps . LA MAMAN Tu serais contente , si"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32356,"Tu serais contente , si je restais morte quelques jours"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32362,restais morte quelques jours ? BERTHE Oh ! un jour
Renard-Jules_Bucoliques_<BERTHE I-1126>_32369,! un jour seulement . Je voudrais voir comme c'
Renard-Jules_Bucoliques_<BERTHE I-1126>_32389,"plus de maman . VII LA MAMAN Vite , Berthe"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32393,"VII LA MAMAN Vite , Berthe , avale , avale"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32399,", avale , avale ! BERTHE Comment veux - tu"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32402,"avale ! BERTHE Comment veux - tu , ma pauvre"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32405,"Comment veux - tu , ma pauvre vieille , que"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32410,"ma pauvre vieille , que je boive ton huile de"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32412,"vieille , que je boive ton huile de foie de"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32419,de foie de morue si tu fais la grimace rien
Renard-Jules_Bucoliques_<BERTHE I-1126>_32426,la grimace rien qu' en me tendant la cuiller ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32432,tendant la cuiller ? VIII LA MAMAN Dépêche - toi
Renard-Jules_Bucoliques_<BERTHE I-1126>_32435,? VIII LA MAMAN Dépêche - toi . Tu n'
Renard-Jules_Bucoliques_<BERTHE I-1126>_32438,MAMAN Dépêche - toi . Tu n' en finis plus
Renard-Jules_Bucoliques_<BERTHE I-1126>_32447,plus de te barbouiller avec ton os de lièvre .
Renard-Jules_Bucoliques_<BERTHE I-1126>_32452,"ton os de lièvre . BERTHE Ma foi , il"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32461,il est trop difficile . Je ne comprends rien à
Renard-Jules_Bucoliques_<BERTHE I-1126>_32492,"comprendrais quelque chose . IX BERTHE Veux - tu ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32494,"chose . IX BERTHE Veux - tu , s' il"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32499,"- tu , s' il te plaît , dire à"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32504,"te plaît , dire à tes invités , ce soir"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32511,", ce soir , quand je serai couchée , de"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32524,tous les petits fours ? LA MAMAN Berthe la gourmande
Renard-Jules_Bucoliques_<BERTHE I-1126>_32526,petits fours ? LA MAMAN Berthe la gourmande ! je
Renard-Jules_Bucoliques_<BERTHE I-1126>_32530,MAMAN Berthe la gourmande ! je vais aller chercher une
Renard-Jules_Bucoliques_<BERTHE I-1126>_32539,une autre petite fille . BERTHE Va donc ! LA
Renard-Jules_Bucoliques_<BERTHE I-1126>_32543,. BERTHE Va donc ! LA MAMAN Tu ne m'
Renard-Jules_Bucoliques_<BERTHE I-1126>_32545,Va donc ! LA MAMAN Tu ne m' aimes plus
Renard-Jules_Bucoliques_<BERTHE I-1126>_32547,! LA MAMAN Tu ne m' aimes plus ? Tu
Renard-Jules_Bucoliques_<BERTHE I-1126>_32551,ne m' aimes plus ? Tu aimes mieux ton papa
Renard-Jules_Bucoliques_<BERTHE I-1126>_32554,plus ? Tu aimes mieux ton papa que moi ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32557,aimes mieux ton papa que moi ? LE PAPA Elle
Renard-Jules_Bucoliques_<BERTHE I-1126>_32561,que moi ? LE PAPA Elle nous aime tous deux
Renard-Jules_Bucoliques_<BERTHE I-1126>_32567,nous aime tous deux autant l' un que l' autre
Renard-Jules_Bucoliques_<BERTHE I-1126>_32579,"est - ce pas , Berthe ? BERTHE Il faut"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32581,"ce pas , Berthe ? BERTHE Il faut bien ."
Renard-Jules_Bucoliques_<BERTHE I-1126>_32587,"Il faut bien . X LA MAMAN Berthe , pourquoi"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32589,"bien . X LA MAMAN Berthe , pourquoi ne veux"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32594,"Berthe , pourquoi ne veux - tu pas ouvrir la"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32608,"frappe , pourquoi te sauves - tu ? BERTHE Parce"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32611,te sauves - tu ? BERTHE Parce que j' ai
Renard-Jules_Bucoliques_<BERTHE I-1126>_32614,tu ? BERTHE Parce que j' ai peur . LA
Renard-Jules_Bucoliques_<BERTHE I-1126>_32618,que j' ai peur . LA MAMAN De quoi ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32623,LA MAMAN De quoi ? BERTHE De quelque chose .
Renard-Jules_Bucoliques_<BERTHE I-1126>_32628,BERTHE De quelque chose . LA MAMAN De quoi ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32637,"? d' un voleur ? BERTHE Oh ! non ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32647,pas d' un voleur . LA MAMAN D' un loup
Renard-Jules_Bucoliques_<BERTHE I-1126>_32653,"MAMAN D' un loup ? BERTHE Oh ! non ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32663,pas d' un loup . LA MAMAN Mais de quoi
Renard-Jules_Bucoliques_<BERTHE I-1126>_32669,MAMAN Mais de quoi ? BERTHE De quelque chose .
Renard-Jules_Bucoliques_<BERTHE I-1126>_32675,De quelque chose . XI LA MAMAN Regarde sur la
Renard-Jules_Bucoliques_<BERTHE I-1126>_32691,et qui a faim . BERTHE Veux - tu que
Renard-Jules_Bucoliques_<BERTHE I-1126>_32693,a faim . BERTHE Veux - tu que je l'
Renard-Jules_Bucoliques_<BERTHE I-1126>_32696,BERTHE Veux - tu que je l' invite à dîner
Renard-Jules_Bucoliques_<BERTHE I-1126>_32697,Veux - tu que je l' invite à dîner ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32719,silence et rêverie ) comme elle sait bien se tenir
Renard-Jules_Bucoliques_<BERTHE I-1126>_32729,"en l' air ! XII BERTHE Écoute , papa ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32735,"Écoute , papa , que je te dise quelque chose"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32736,", papa , que je te dise quelque chose tout"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32752,"Aujourd' hui , c' est moi qui te fais cuire"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32753,"hui , c' est moi qui te fais cuire ton"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32754,", c' est moi qui te fais cuire ton œuf"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32757,moi qui te fais cuire ton œuf sur le plat
Renard-Jules_Bucoliques_<BERTHE I-1126>_32763,œuf sur le plat . Je couperai le morceau de
Renard-Jules_Bucoliques_<BERTHE I-1126>_32770,le morceau de beurre avec ma main . Je suis
Renard-Jules_Bucoliques_<BERTHE I-1126>_32773,beurre avec ma main . Je suis sur que je
Renard-Jules_Bucoliques_<BERTHE I-1126>_32777,. Je suis sur que je n' aurai pas peur
Renard-Jules_Bucoliques_<BERTHE I-1126>_32788,cassant l' œuf et que je ne l' écrabouillerai pas
Renard-Jules_Bucoliques_<BERTHE I-1126>_32801,". Et tant pis si je me brûle , je"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32805,"si je me brûle , je ne pleurerai pas ."
Renard-Jules_Bucoliques_<BERTHE I-1126>_32816,ce ne sera pas de ma faute si je mets
Renard-Jules_Bucoliques_<BERTHE I-1126>_32819,pas de ma faute si je mets trop de sel
Renard-Jules_Bucoliques_<BERTHE I-1126>_32833,et il ne faudra pas me gronder si le jaune
Renard-Jules_Bucoliques_<BERTHE I-1126>_32846,"bien au milieu . XIII BERTHE Maman , le robinet"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32847,"au milieu . XIII BERTHE Maman , le robinet coule"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32859,. Arrête - le . LA MAMAN Comme ça ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32864,"LA MAMAN Comme ça ? BERTHE Non , il ne"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32874,coule plus assez fort . LA MAMAN Comme ça ?
Renard-Jules_Bucoliques_<BERTHE I-1126>_32880,MAMAN Comme ça ? Explique - toi au lieu de
Renard-Jules_Bucoliques_<BERTHE I-1126>_32887,au lieu de trépigner . BERTHE Je veux qu' il
Renard-Jules_Bucoliques_<BERTHE I-1126>_32888,lieu de trépigner . BERTHE Je veux qu' il coule
Renard-Jules_Bucoliques_<BERTHE I-1126>_32899,faire de plis . XIV Berthe absorbée tourne sa cuiller
Renard-Jules_Bucoliques_<BERTHE I-1126>_32902,. XIV Berthe absorbée tourne sa cuiller dans sa tasse
