,text_surronding
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58431,"heureux non plus , dit Lussay avec amertume ; aussi"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58436,Lussay avec amertume ; aussi vous avez l' air triste
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58446,". — Oh ! dit d' Aspert , ce n'"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58455,n' est pas cela qui me rend triste ; j'
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58459,qui me rend triste ; j' ai vu tomber tant
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58470,"gens plus haut placés que moi , que je ne"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58473,"placés que moi , que je ne me sens pas"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58506,notre France à nous . J' étais résigné à aller
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58522,le coin de terre que j' ai acheté près de
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58532,"l' Étang . Ce qui me rend triste , c'"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58541,"c' est un malheur à moi , un malheur à"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58546,"moi , un malheur à moi tout seul ; car"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58557,a cela d' affreux que je ne puis pas même
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58569,". — Oui , dit Lussay ; mais il n'"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58607,infamie . L' accent de Lussay était sombre en parlant
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58614,sombre en parlant ainsi ; il avait la tête baissée
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58620,avait la tête baissée et son regard ne désignait personne
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58678,la tête elle dit à d' Aspert : — Oui
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58688,", c' est moi . D' Aspert lui tendit la"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58700,"et , se retournant vers Lussay , il lui dit"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58702,"se retournant vers Lussay , il lui dit : —"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58729,qui est arrivé ! dit Lussay en se levant avec
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58740,"; est - ce que je sais , moi ?"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58743,"ce que je sais , moi ? c' est un"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58751,"est un crime , voyez - vous , d' Aspert"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58797,". mon père , pardonnez - moi . . ."
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58804,". . . El puisque vous êtes là , voyez"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58809,"vous êtes là , voyez - vous , d' Aspert"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58812,", voyez - vous , d' Aspert , je puis"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58815,"vous , d' Aspert , je puis le dire ."
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58822,le dire . . . je puis l' avouer .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58829,l' avouer . . . je lui aurais pardonné .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58836,aurais pardonné . . . j' aurais pleuré avec elle
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58852,a pas voulu ; elle m' a fait des contes
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58859,fait des contes ; elle m' a dit . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58872,une folie insolente ! elle m' a dit . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58881,". . Mais , voyez - vous , ne parlons"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58891,"plus de cela ; quand j' y pense , j'"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58895,"quand j' y pense , j' en deviens fou ."
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58902,deviens fou . . . Me dire : Je suis
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58911,suis innocente . . . me dire la tête haute
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58917,dire la tête haute : Je suis pure . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58923,suis pure . . . me dire . . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58943,", Henriette se leva ; d' Aspert laissa tomber sa"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58955,retirant la sienne ; elle lui dit d' une voix
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58966,pleurait : — Oh ! général ! — Où allez
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58971,général ! — Où allez - vous ? dit Lussay
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_58975,allez - vous ? dit Lussay avec colère . —
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59000,"deux hommes demeurèrent seuls . D' Aspert , plus embarrassé"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59006,"Aspert , plus embarrassé qu' il ne l' avait jamais"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59008,"plus embarrassé qu' il ne l' avait jamais été ,"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59016,"été , plus triste qu' il ne l' était en"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59023,"l' était en entrant , ressentit une douleur poignante à"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59031,poignante à celle nouvelle qu' il venait d' apprendre .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59069,et bordée d' ennemis qui l' insultaient ; à côté
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59086,", cette jeune fleur flétrie le fit pleurer . Il"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59090,flétrie le fit pleurer . Il se dit en son
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59094,. Il se dit en son cœur et avec cette
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59141,et pauvre fille ! Puis il ajouta tout haut :
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59181,la main . . . Vous avez dû le tenter
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59187,avez dû le tenter ? Lussay secoua la tête .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59209,"à la main . Voulez - vous , Lussay ,"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59212,". Voulez - vous , Lussay , que je ."
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59215,"vous , Lussay , que je . . . ?"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59220,je . . . ? Lussay se prit à rire
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59252,"a personne , s' écria Lussay . . . Vous"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59256,écria Lussay . . . Vous me regardez . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59257,Lussay . . . Vous me regardez . . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59262,me regardez . . . j' ai l' air d'
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59288,y a personne . — Elle refuse de le nommer
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59299,"— Mais non , dit Lussay avec rage . ."
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59315,a personne . . . Vous ne comprenez pas .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59324,". . . tenez , je vous l' ai dit"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59325,". . tenez , je vous l' ai dit ,"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59331,"l' ai dit , quand j' y pense , j'"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59335,"quand j' y pense , j' en deviens fou ."
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59344,". — Voyons , dit d' Aspert , calmez -"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59353,- vous . . . remettez - vous et dites
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59357,. remettez - vous et dites - moi la vérité
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59358,remettez - vous et dites - moi la vérité .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59363,- moi la vérité . Lussay avait une contenance singulière
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59372,singulière . On voyait qu' il voulait faire le récit
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59379,faire le récit qu' on lui demandait ; mais il
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59386,; mais il semblait qu' il ne pût pas trouver
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59397,commencement à ce récit . Son esprit se portait sur
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59409,", puis l' abandonnait , sautait sur une autre pour"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59420,quitter aussitôt . Ce qu' il avait à dire était
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59429,"était si incohérent , qu' il se refusait à le"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59439,reproduire . Pendant ce temps Henriette rentra . — Tenez
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59445,"rentra . — Tenez , la voilà , dit Lussay"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59449,", la voilà , dit Lussay ; qu' elle vous"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59452,", dit Lussay ; qu' elle vous le raconte elle"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59453,dit Lussay ; qu' elle vous le raconte elle -
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59456,qu' elle vous le raconte elle - même si elle
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59460,"raconte elle - même si elle peut , si elle"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59464,"si elle peut , si elle l' ose ; adieu"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59473,adieu . . . Écoutez - la . . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59478,- la . . . Je vous reverrai ce soir
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59479,la . . . Je vous reverrai ce soir si
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59484,vous reverrai ce soir si vous avez assez de patience
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59490,"avez assez de patience pour m' attendre , ou demain"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59499,demain . . . quand vous voudrez . . .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59506,. . . Adieu . Il prit son chapeau et
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59508,. Adieu . Il prit son chapeau et sortit .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59511,Il prit son chapeau et sortit . D' Aspert et
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59513,son chapeau et sortit . D' Aspert et Henriette demeurèrent
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59516,sortit . D' Aspert et Henriette demeurèrent seuls . La
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59520,et Henriette demeurèrent seuls . La belle et malheureuse fille
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59527,"et malheureuse fille avait suivi son père des yeux ,"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59533,"père des yeux , mais son regard était froid et"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59540,était froid et résolu . D' Aspert s' en étonna
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59547,"s' en étonna , et lui dit avec un ton"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59548,"en étonna , et lui dit avec un ton de"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59559,: — Comment n' avez - vous pas pitié du
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59566,pas pitié du désespoir de votre père ? — Général
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59570,"de votre père ? — Général , lui dit -"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59572,"père ? — Général , lui dit - elle tristement"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59574,"— Général , lui dit - elle tristement , j'"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59578,"dit - elle tristement , j' ai à peine assez"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59586,peine assez de force pour moi - même . Mon
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59590,pour moi - même . Mon père ne m' a
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59593,même . Mon père ne m' a pas comprise ;
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59598,m' a pas comprise ; je ne sais si un
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59604,ne sais si un autre me comprendra . Puis elle
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59608,autre me comprendra . Puis elle ajouta en poussant un
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59617,un profond soupir : — Je vais tout dire .
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59622,Je vais tout dire . Ma mère vous a aimé
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59624,"tout dire . Ma mère vous a aimé , général"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59628,"mère vous a aimé , général , et peut -"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59635,et peut - être avez - vous tenu dans son
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59647,"longtemps que la vie . Je le sais , moi"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59651,". Je le sais , moi qui l' ai vue"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59652,"Je le sais , moi qui l' ai vue souvent"
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59659,ai vue souvent pleurer . Je vais vous parler comme
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59664,Je vais vous parler comme je vous parlerais si elle
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59665,vais vous parler comme je vous parlerais si elle était
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59672,si elle était là . Je vous ai espéré et
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59673,elle était là . Je vous ai espéré et attendu
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59680,espéré et attendu longtemps . Vous allez décider de mon
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59684,. Vous allez décider de mon sort ; seulement je
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59688,de mon sort ; seulement je vous demande votre parole
Soulie-Frederic_Le-Magnetiseur_<Un homme-2348>_59689,mon sort ; seulement je vous demande votre parole d'
