character,gender
About-Edmond_L-homme-a-l-oreille-cassee_<Léon-1357>,Male
About-Edmond_L-homme-a-l-oreille-cassee_<du colonel-3449>,Female
Aimard-Gustave_Les-bandits-de-l-Arizona_<mon grand - père-1621>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<toi-1165>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<L' homme-1412>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<Le sagamore ou chef suprême-2855>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<un homme-126>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<L' Urubu-3169>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<le docteur Guérin-1469>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<Doña Térésa-2442>,Female
Aimard-Gustave_Les-bandits-de-l-Arizona_<le colonel-694>,Male
Aimard-Gustave_Les-bandits-de-l-Arizona_<j'-470>,Male
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Auguste-2944>,Male
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Céline-1711>,Female
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Désirée-2723>,Female
Huysmans-Joris-Karl_Les-soeurs-Vatard_<l' un-2930>,Female
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Céline-3120>,Female
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Céline-2147>,Female
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Désirée-2293>,Female
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Cyprien-3386>,Male
Huysmans-Joris-Karl_Les-soeurs-Vatard_<Céline-1933>,Male
Huysmans-Joris-Karl_Les-soeurs-Vatard_<le receveur-711>,Male
Loti-Pierre_Aziyade_<il-1082>,Male
Loti-Pierre_Aziyade_<Achmet-3446>,Female
Loti-Pierre_Aziyade_<mon cher William-134>,Female
Loti-Pierre_Aziyade_<je-3176>,Male
Loti-Pierre_Aziyade_<m'-2263>,Male
Loti-Pierre_Aziyade_<Mon cher Loti-289>,Male
Loti-Pierre_Aziyade_<mon-978>,Male
Loti-Pierre_Aziyade_<vous-2184>,Male
Loti-Pierre_Aziyade_<- je-2906>,Male
Loti-Pierre_Aziyade_<celle-2294>,Female
Boisgobey-Fortune-du_L-Oeil-de-chat_<Maxime-1553>,Male
Boisgobey-Fortune-du_L-Oeil-de-chat_<je-458>,Male
Boisgobey-Fortune-du_L-Oeil-de-chat_<madame de Pommeuse-2809>,Female
Boisgobey-Fortune-du_L-Oeil-de-chat_<la dame de l' avenue Marceau-1115>,Female
Boisgobey-Fortune-du_L-Oeil-de-chat_<qui-51>,Female
Boisgobey-Fortune-du_L-Oeil-de-chat_<Maxime-1312>,Female
Boisgobey-Fortune-du_L-Oeil-de-chat_<vous-2959>,Male
Boisgobey-Fortune-du_L-Oeil-de-chat_<Maxime de Chalandrey-237>,Male
Boisgobey-Fortune-du_L-Oeil-de-chat_<l' inconnue-365>,Female
Boisgobey-Fortune-du_L-Oeil-de-chat_<le neveu-3711>,Male
Quignard-Pascal_Villa-Amalia_<un homme en costume foncé-20>,Female
Quignard-Pascal_Villa-Amalia_<Georges-579>,Female
Quignard-Pascal_Villa-Amalia_<Ann-1369>,Female
Quignard-Pascal_Villa-Amalia_<Georges-937>,Female
Quignard-Pascal_Villa-Amalia_<l' antiquaire-476>,Female
Quignard-Pascal_Villa-Amalia_<Il-2560>,Male
Quignard-Pascal_Villa-Amalia_<Éliane-1571>,Female
Quignard-Pascal_Villa-Amalia_<La nuit-1071>,Female
Quignard-Pascal_Villa-Amalia_<Le musicien-2908>,Female
Quignard-Pascal_Villa-Amalia_<l' enfant-1791>,Female
Greville-Henry_L-ingenue_<Tu-3201>,Female
Greville-Henry_L-ingenue_<madame Breteuil-1465>,Female
Greville-Henry_L-ingenue_<tes parents-3049>,Female
Greville-Henry_L-ingenue_<Norine-908>,Female
Greville-Henry_L-ingenue_<Madame Breteuil-2803>,Female
Greville-Henry_L-ingenue_<madame Guerbois-1625>,Female
"Greville-Henry_L-ingenue_<Madame Breteuil , bouleversée-972>",Female
Greville-Henry_L-ingenue_<madame Duval-2920>,Female
Greville-Henry_L-ingenue_<M . Bachelier-710>,Female
Greville-Henry_L-ingenue_<toi-149>,Male
Enard-Mathias_Rue-des-voleurs_<vos voisins de palier-1273>,Female
Enard-Mathias_Rue-des-voleurs_<Moi-68>,Male
Enard-Mathias_Rue-des-voleurs_<Je-462>,Male
Enard-Mathias_Rue-des-voleurs_<Ibn Batouta-1579>,Male
Enard-Mathias_Rue-des-voleurs_<Je-996>,Female
Enard-Mathias_Rue-des-voleurs_<J'-722>,Female
Enard-Mathias_Rue-des-voleurs_<moi-2046>,Female
Enard-Mathias_Rue-des-voleurs_<j'-5052>,Male
Enard-Mathias_Rue-des-voleurs_<Mounir-5365>,Male
Enard-Mathias_Rue-des-voleurs_<j'-1851>,Male
Dumas-Alexandre_Le-Corricolo_<le fugitif-8682>,Male
Dumas-Alexandre_Le-Corricolo_<un jeune homme de dix - huit à vingt ans-12844>,Male
Dumas-Alexandre_Le-Corricolo_<Gasparone-13856>,Male
Dumas-Alexandre_Le-Corricolo_<don Philippe Villani-1218>,Male
"Dumas-Alexandre_Le-Corricolo_<un de ces Anglais quinteux , flegmatiques , absolus-2321>",Male
Dumas-Alexandre_Le-Corricolo_<une vieille femme assise sur une pierre-7189>,Female
Dumas-Alexandre_Le-Corricolo_<monseigneur Perelli-3466>,Male
Dumas-Alexandre_Le-Corricolo_<l' impresario italien-894>,Male
Dumas-Alexandre_Le-Corricolo_<une ravissante jeune femme de son âge à peu près-7263>,Female
Dumas-Alexandre_Le-Corricolo_<je-12341>,Male
Rolin-Jean_Les-evenements_<le colonel-489>,Male
Rolin-Jean_Les-evenements_<j'-1857>,Male
Rolin-Jean_Les-evenements_<je-4>,Male
Rolin-Jean_Les-evenements_<Vous-488>,Male
Rolin-Jean_Les-evenements_<Maussifrotte-2227>,Male
Rolin-Jean_Les-evenements_<je-373>,Male
Rolin-Jean_Les-evenements_<un capitaine détaché du premier régiment de hussards - parachutistes-1047>,Male
Rolin-Jean_Les-evenements_<ma-2431>,Male
"Rolin-Jean_Les-evenements_<un grand type , noir , vêtu d' une djellaba-63>",Male
Rolin-Jean_Les-evenements_<je-311>,Male
Sand-George_Lavinia_<m'-5>,Male
Sand-George_Lavinia_<Henry-505>,Male
Sand-George_Lavinia_<Lavinia-327>,Female
Sand-George_Lavinia_<sir Lionel-557>,Female
Sand-George_Lavinia_<Lionel-363>,Female
Sand-George_Lavinia_<Madame-437>,Male
Sand-George_Lavinia_<Lionel-402>,Male
Sand-George_Lavinia_<Henry-463>,Male
Sand-George_Lavinia_<Henry-255>,Male
Sand-George_Lavinia_<- vous-176>,Male
Daudet-Alphonse_L-Immortel_<Paul-3741>,Male
Daudet-Alphonse_L-Immortel_<Danjou-4309>,Male
Daudet-Alphonse_L-Immortel_<le directeur-4046>,Male
Daudet-Alphonse_L-Immortel_<Mme Astier-1630>,Female
Daudet-Alphonse_L-Immortel_<Védrine-116>,Male
Daudet-Alphonse_L-Immortel_<je-3845>,Male
Daudet-Alphonse_L-Immortel_<Astier - Réhu-3048>,Male
Daudet-Alphonse_L-Immortel_<Astier - Réhu-315>,Male
Daudet-Alphonse_L-Immortel_<Mme Astier-2520>,Female
Daudet-Alphonse_L-Immortel_<la duchesse-3475>,Female
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<je-3193>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<me-450>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<Je-308>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<Moi-4988>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<j'-1542>,Female
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<je-2845>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<m'-1099>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<Zébédé-1797>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<nous-4419>,Male
Erckmann-Chatrian_Histoire-d-un-conscrit-de-1813_<je-2715>,Male
San-Antonio_Les-doigts-dans-le-nez_<je-1099>,Female
San-Antonio_Les-doigts-dans-le-nez_<j'-299>,Male
San-Antonio_Les-doigts-dans-le-nez_<Je-665>,Male
San-Antonio_Les-doigts-dans-le-nez_<Je-494>,Female
San-Antonio_Les-doigts-dans-le-nez_<l' apprenti-2025>,Male
San-Antonio_Les-doigts-dans-le-nez_<Le gars Fernand-1864>,Male
San-Antonio_Les-doigts-dans-le-nez_<Fernand-1819>,Male
San-Antonio_Les-doigts-dans-le-nez_<la mère Carotier-1364>,Female
San-Antonio_Les-doigts-dans-le-nez_<le commissaire-1466>,Male
San-Antonio_Les-doigts-dans-le-nez_<un type appelé Viaud-1648>,Male
Segur-comtesse-de_Un-Bon-Petit-Diable_<Charles-67>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<le garçon-484>,Male
Segur-comtesse-de_Un-Bon-Petit-Diable_<Charles-1167>,Male
Segur-comtesse-de_Un-Bon-Petit-Diable_<Charles-387>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<Marianne-314>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<Charles-198>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<celui-1626>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<Juliette-1466>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<Mme Mac' Miche-385>,Female
Segur-comtesse-de_Un-Bon-Petit-Diable_<Mlle Marianne-1572>,Female
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<M . Anatole-1640>,Female
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<M . le baron Jean de Mauroy-1908>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<un fils-3054>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<Anatole-2634>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<m'-3331>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<un homme d' environ cinquante - cinq ans-537>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<M . Anatole-988>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<du Héron-2254>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<Je-2526>,Male
Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie_<M . Anatole-3698>,Male
Simenon-Georges_Maigret-s-amuse_<Une petite vieille-2175>,Female
Simenon-Georges_Maigret-s-amuse_<la cuisinière-2761>,Female
Simenon-Georges_Maigret-s-amuse_<Maigret-1559>,Male
Simenon-Georges_Maigret-s-amuse_<Janvier-2909>,Male
Simenon-Georges_Maigret-s-amuse_<Maigret-185>,Male
Simenon-Georges_Maigret-s-amuse_<Maigret-434>,Male
Simenon-Georges_Maigret-s-amuse_<Il-1176>,Male
Simenon-Georges_Maigret-s-amuse_<Maigret-10>,Male
Simenon-Georges_Maigret-s-amuse_<au commissaire-2747>,Male
Simenon-Georges_Maigret-s-amuse_<m'-968>,Male
Guy-de-Maupassant_Fort-comme-la-mort_<Olivier-290>,Female
Guy-de-Maupassant_Fort-comme-la-mort_<Olivier Bertin-2284>,Female
Guy-de-Maupassant_Fort-comme-la-mort_<Bertin-3082>,Female
Guy-de-Maupassant_Fort-comme-la-mort_<Annette-2032>,Female
Guy-de-Maupassant_Fort-comme-la-mort_<Olivier Bertin-2906>,Male
Guy-de-Maupassant_Fort-comme-la-mort_<du médecin-3679>,Female
Guy-de-Maupassant_Fort-comme-la-mort_<Annette-3517>,Female
Guy-de-Maupassant_Fort-comme-la-mort_<Olivier-2512>,Male
Guy-de-Maupassant_Fort-comme-la-mort_<je-1806>,Male
Guy-de-Maupassant_Fort-comme-la-mort_<Bertin-1316>,Male
Simenon-Georges_Le-Port-des-brumes_<Grandmaison-2781>,Male
Simenon-Georges_Le-Port-des-brumes_<un ami-1891>,Male
Simenon-Georges_Le-Port-des-brumes_<Grand - Louis-1670>,Male
Simenon-Georges_Le-Port-des-brumes_<Mme Grandmaison-1322>,Male
Simenon-Georges_Le-Port-des-brumes_<un homme-1743>,Male
Simenon-Georges_Le-Port-des-brumes_<Julie-586>,Female
Simenon-Georges_Le-Port-des-brumes_<Julie-1797>,Male
Simenon-Georges_Le-Port-des-brumes_<Maigret-2627>,Male
Simenon-Georges_Le-Port-des-brumes_<Julie-1586>,Male
Simenon-Georges_Le-Port-des-brumes_<Maigret-1401>,Male
Queneau-Raymond_Pierrot-mon-ami_<un homme-712>,Male
Queneau-Raymond_Pierrot-mon-ami_<Léonie-372>,Female
Queneau-Raymond_Pierrot-mon-ami_<Petit - Pouce-1504>,Male
Queneau-Raymond_Pierrot-mon-ami_<ce M . Voussois-2303>,Male
Queneau-Raymond_Pierrot-mon-ami_<il-1260>,Male
Queneau-Raymond_Pierrot-mon-ami_<Pierrot-2107>,Male
Queneau-Raymond_Pierrot-mon-ami_<Psermis-1759>,Male
Queneau-Raymond_Pierrot-mon-ami_<Yvonne-1070>,Female
Queneau-Raymond_Pierrot-mon-ami_<Pradonet-1886>,Male
Queneau-Raymond_Pierrot-mon-ami_<Petit - Pouce-1454>,Male
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<madame Morand-1080>,Male
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<un jeune meunier-2403>,Female
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<»Je-369>,Female
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<une seule des trois femmes-841>,Female
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<Désirée-2601>,Female
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<la petite baronne de Saint - Saulge-1551>,Female
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<Le Bolloche-2729>,Male
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<madame de Saint - Saulge-1658>,Female
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<Le notaire-1988>,Male
Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe_<du père Le Bolloche-2118>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<Sigismund Topsail-1622>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<mon pays-2483>,Female
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<me-2005>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<Ponce de Cornaille-991>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<mon père-2337>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<Adolphe Bède-1510>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<Cagire-736>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<je-2992>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<l' enfant-1182>,Male
Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages_<M . Bède-1326>,Male
Giraudoux-Jean_Provinciales_<Le petit duc-1174>,Male
Giraudoux-Jean_Provinciales_<une Chinoise-745>,Female
Giraudoux-Jean_Provinciales_<Une Américaine-1696>,Female
Giraudoux-Jean_Provinciales_<Estelle-350>,Female
Giraudoux-Jean_Provinciales_<Mme Roban-961>,Female
Giraudoux-Jean_Provinciales_<je-269>,Male
Giraudoux-Jean_Provinciales_<Je-906>,Female
Giraudoux-Jean_Provinciales_<Hélène-2050>,Female
Giraudoux-Jean_Provinciales_<Je-234>,Female
Giraudoux-Jean_Provinciales_<Jean-1486>,Male
Colette_La-maison-de-Claudine_<une des chattes-1870>,Female
Colette_La-maison-de-Claudine_<Je-344>,Male
Colette_La-maison-de-Claudine_<ma mère-868>,Female
Colette_La-maison-de-Claudine_<Je-471>,Female
Colette_La-maison-de-Claudine_<Noire du Voisin-2025>,Female
Colette_La-maison-de-Claudine_<la grande idiote de fille-1747>,Female
Colette_La-maison-de-Claudine_<ma-691>,Female
Colette_La-maison-de-Claudine_<que-1120>,Female
Colette_La-maison-de-Claudine_<Pati - Pati-1835>,Female
Colette_La-maison-de-Claudine_<Elle-188>,Female
Feuillet-Octave_Les-amours-de-Philippe_<la marquise-1588>,Female
Feuillet-Octave_Les-amours-de-Philippe_<Jeanne-1917>,Female
Feuillet-Octave_Les-amours-de-Philippe_<elle-128>,Male
Feuillet-Octave_Les-amours-de-Philippe_<M . de Talyas-841>,Male
Feuillet-Octave_Les-amours-de-Philippe_<Philippe-505>,Male
Feuillet-Octave_Les-amours-de-Philippe_<madame de Talyas-1155>,Male
Feuillet-Octave_Les-amours-de-Philippe_<Philippe-1816>,Male
Feuillet-Octave_Les-amours-de-Philippe_<Philippe de Boisvilliers-734>,Male
Feuillet-Octave_Les-amours-de-Philippe_<c'-625>,Male
Feuillet-Octave_Les-amours-de-Philippe_<Mary Gérald-368>,Female
Assollant-Alfred_Le-plus-hardi-des-gueux_<l' abbé-2711>,Male
Assollant-Alfred_Le-plus-hardi-des-gueux_<je-4331>,Female
Assollant-Alfred_Le-plus-hardi-des-gueux_<l' autre Suzanne-2992>,Male
Assollant-Alfred_Le-plus-hardi-des-gueux_<la marquise-2578>,Male
Assollant-Alfred_Le-plus-hardi-des-gueux_<Ninon-4456>,Female
Assollant-Alfred_Le-plus-hardi-des-gueux_<moi-2203>,Male
Assollant-Alfred_Le-plus-hardi-des-gueux_<du scélérat-4692>,Male
Assollant-Alfred_Le-plus-hardi-des-gueux_<Jeannette-363>,Male
Assollant-Alfred_Le-plus-hardi-des-gueux_<le duc d' Uzerche-2340>,Male
"Assollant-Alfred_Le-plus-hardi-des-gueux_<le peintre , poète et musicien-317>",Female
Djian-Philippe_Zone-erogene_<Nina-247>,Female
Djian-Philippe_Zone-erogene_<m'-1471>,Female
Djian-Philippe_Zone-erogene_<je-2441>,Female
Djian-Philippe_Zone-erogene_<elle-811>,Female
Djian-Philippe_Zone-erogene_<Z-3060>,Female
Djian-Philippe_Zone-erogene_<je-60>,Female
Djian-Philippe_Zone-erogene_<Marc-1760>,Female
Djian-Philippe_Zone-erogene_<Marc-2150>,Female
Djian-Philippe_Zone-erogene_<Annie-2951>,Female
Djian-Philippe_Zone-erogene_<le vieux-2003>,Female
France-Anatole_L-orme-du-Mail_<du vénérable M . Cassignol-450>,Male
France-Anatole_L-orme-du-Mail_<un grand garçon brun-2499>,Male
France-Anatole_L-orme-du-Mail_<Le général Cartier de Chalmot-631>,Male
France-Anatole_L-orme-du-Mail_<le professeur-827>,Male
France-Anatole_L-orme-du-Mail_<M . l' abbé Guitrel-230>,Male
France-Anatole_L-orme-du-Mail_<M . l' abbé de Lalonde-586>,Male
France-Anatole_L-orme-du-Mail_<l' abbé Lantaigne-901>,Male
France-Anatole_L-orme-du-Mail_<l' évêque Médard-1452>,Male
France-Anatole_L-orme-du-Mail_<le docteur Fornerol-1764>,Male
France-Anatole_L-orme-du-Mail_<Monseigneur-66>,Male
Gaboriau-Emile_L-affaire-Lerouge_<Noël-1311>,Male
Gaboriau-Emile_L-affaire-Lerouge_<j'-1706>,Male
Gaboriau-Emile_L-affaire-Lerouge_<M . de Commarin-2405>,Male
Gaboriau-Emile_L-affaire-Lerouge_<Celui - ci-2781>,Male
Gaboriau-Emile_L-affaire-Lerouge_<le prévenu-3322>,Male
Gaboriau-Emile_L-affaire-Lerouge_<le juge-4282>,Male
Gaboriau-Emile_L-affaire-Lerouge_<Noël-5369>,Male
Gaboriau-Emile_L-affaire-Lerouge_<Noël-828>,Male
Gaboriau-Emile_L-affaire-Lerouge_<vous-4357>,Female
Gaboriau-Emile_L-affaire-Lerouge_<l' autre-1858>,Male
Veuzit-Max-du_Moineau-en-cage_<Frika-2394>,Female
Veuzit-Max-du_Moineau-en-cage_<une jeune fille-2755>,Female
Veuzit-Max-du_Moineau-en-cage_<Sigismond-1566>,Female
Veuzit-Max-du_Moineau-en-cage_<Doriza-2055>,Female
Veuzit-Max-du_Moineau-en-cage_<l'-853>,Female
Veuzit-Max-du_Moineau-en-cage_<Mlle Eliza-1421>,Female
Veuzit-Max-du_Moineau-en-cage_<Doriza-2245>,Female
Veuzit-Max-du_Moineau-en-cage_<l' enfant-1334>,Female
Veuzit-Max-du_Moineau-en-cage_<Mick-2686>,Male
Veuzit-Max-du_Moineau-en-cage_<Il-2820>,Male
Beaunier-Andre_Picrate-et-Simeon_<Picrate-2393>,Female
Beaunier-Andre_Picrate-et-Simeon_<Siméon-3176>,Male
Beaunier-Andre_Picrate-et-Simeon_<Marie Galande-2791>,Male
Beaunier-Andre_Picrate-et-Simeon_<Siméon-2889>,Male
Beaunier-Andre_Picrate-et-Simeon_<un cul - de - jatte-10>,Male
Beaunier-Andre_Picrate-et-Simeon_<Siméon-3061>,Male
Beaunier-Andre_Picrate-et-Simeon_<—Je-3598>,Male
Beaunier-Andre_Picrate-et-Simeon_<Siméon-2660>,Female
Beaunier-Andre_Picrate-et-Simeon_<mon vieux maître:-1713>,Male
Beaunier-Andre_Picrate-et-Simeon_<Marie Galande-2725>,Female
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<me-3519>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<un homme à barbe grisonnante-822>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<J'-318>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<moi-1098>,Female
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<je-3831>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<mes-1407>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<Fritz-3032>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<le docteur-978>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<- vous-3278>,Male
Leroux-Gaston_Aventures-effroyables-de-M-Herbert-de-Renich_<me-2982>,Male
Dumas-Alexandre_Catherine-Blum_<Lajeunesse-2338>,Male
Dumas-Alexandre_Catherine-Blum_<Chère Catherine-1373>,Female
Dumas-Alexandre_Catherine-Blum_<le garde chef-1526>,Female
Dumas-Alexandre_Catherine-Blum_<le père Guillaume-2006>,Male
Dumas-Alexandre_Catherine-Blum_<- vous-1773>,Male
Dumas-Alexandre_Catherine-Blum_<Celui-640>,Male
Dumas-Alexandre_Catherine-Blum_<L' abbé Grégoire-2506>,Male
Dumas-Alexandre_Catherine-Blum_<monsieur Chollet-1890>,Male
Dumas-Alexandre_Catherine-Blum_<Mathieu-1302>,Male
Dumas-Alexandre_Catherine-Blum_<le père-2974>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<un vétéran-1982>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<vous-252>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<le père Chaufour-1919>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<Geneviève-1702>,Female
Souvestre-Emile_Un-philosophe-sous-les-toits_<Michel-1800>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<l' oncle Maurice-1057>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<Je-1602>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<l' autre-2458>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<J'-1018>,Male
Souvestre-Emile_Un-philosophe-sous-les-toits_<le médecin-2407>,Male
Gailly-Christian_Nuage-rouge_<j'-842>,Female
Gailly-Christian_Nuage-rouge_<Moi-8>,Female
Gailly-Christian_Nuage-rouge_<je-340>,Female
Gailly-Christian_Nuage-rouge_<m'-556>,Male
Gailly-Christian_Nuage-rouge_<me-666>,Female
Gailly-Christian_Nuage-rouge_<je-498>,Female
Gailly-Christian_Nuage-rouge_<la jeune fille-769>,Female
Gailly-Christian_Nuage-rouge_<Lucien-183>,Male
Gailly-Christian_Nuage-rouge_<Lucien-635>,Male
Gailly-Christian_Nuage-rouge_<Lucien-515>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<une très - jeune Indienne-22>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<moi-297>,Male
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<Je-247>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<je-343>,Male
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<Corah-84>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<je-191>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<Corah-192>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<Corah-327>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<je-82>,Female
Peregrine-D._La-Fille-aux-serpents-souvenir-des-Antilles_<vous-12>,Female
L-Epine-Ernest_Voyage-autour-du-grand-monde_<L' enfant-1715>,Female
L-Epine-Ernest_Voyage-autour-du-grand-monde_<LA DUCHESSE-1436>,Male
L-Epine-Ernest_Voyage-autour-du-grand-monde_<sa-2772>,Female
L-Epine-Ernest_Voyage-autour-du-grand-monde_<La Baronne de Saint - Claude-1627>,Female
L-Epine-Ernest_Voyage-autour-du-grand-monde_<lui les deux premières années de notre mariage-80>,Male
L-Epine-Ernest_Voyage-autour-du-grand-monde_<la comtesse O‘Tempora O' Mores-1165>,Male
L-Epine-Ernest_Voyage-autour-du-grand-monde_<la marquise de La Tour de Pise-2354>,Female
L-Epine-Ernest_Voyage-autour-du-grand-monde_<Madame la comtesse-504>,Male
L-Epine-Ernest_Voyage-autour-du-grand-monde_<La maréchale-758>,Male
L-Epine-Ernest_Voyage-autour-du-grand-monde_<un mourant-2657>,Male
Sand-George_Le-meunier-d-Angibault_<M . Bricolin-2846>,Female
Sand-George_Le-meunier-d-Angibault_<Marcelle-3016>,Female
Sand-George_Le-meunier-d-Angibault_<madame-69>,Female
Sand-George_Le-meunier-d-Angibault_<Rose-1758>,Female
Sand-George_Le-meunier-d-Angibault_<du jeune inconnu-2247>,Male
Sand-George_Le-meunier-d-Angibault_<Marcelle-876>,Male
Sand-George_Le-meunier-d-Angibault_<Madame-1321>,Female
Sand-George_Le-meunier-d-Angibault_<Marcelle-5135>,Male
Sand-George_Le-meunier-d-Angibault_<Le médecin-4403>,Male
Sand-George_Le-meunier-d-Angibault_<Cadoche-4840>,Male
Delly_La-petite-chanoinesse_<lui-839>,Female
Delly_La-petite-chanoinesse_<Mlle de Valromée-1081>,Female
Delly_La-petite-chanoinesse_<M . de Chancenay-1282>,Female
Delly_La-petite-chanoinesse_<M . de Chancenay-1389>,Female
